fsr_forefoot_left,fsr_forefoot_right,fsr_midfoot_left,fsr_midfoot_right,fsr_heel_left,fsr_heel_right,speed_kmh,cadence_spm,stride_length_m,ground_contact_time_ms,risk_level,left_pressure,right_pressure,pressure_imbalance,total_pressure,forefoot_pressure,midfoot_pressure,heel_pressure,forefoot_heel_ratio,left_right_ratio
58.34825830924407,77.18330599955694,36.902569107235934,23.42600264135156,49.335624601918795,44.820720317502015,9.029558872622502,150.14206626797449,1.0302016222488386,237.46529443571856,0,144.5864520183988,145.4300289584105,0.843576940011701,290.0164809768093,135.53156430880102,60.32857174858749,94.1563449194208,1.4243040169688137,0.9874098437791382
42.02732151510085,54.622729955502685,33.64894743871574,33.19818871129667,33.41396736340515,53.53015188243498,12.254856707604233,173.00826341345615,1.2369606208893291,279.02568984727526,0,109.09023631722174,141.35107054923435,32.26083423201261,250.4413068664561,96.65005147060353,66.8471361500124,86.94411924584013,1.0989939099898962,0.7663464412056611
26.809924030677955,51.944791861570735,24.874865298334015,50.45756630994987,79.26590322848017,54.04508339024703,12.027781108276962,158.18510840568086,1.457459588358705,244.5449402820567,1,130.95069255749215,156.44744156176762,25.496749004275472,287.3981341192598,78.7547158922487,75.33243160828388,133.3109866187272,0.5863609364721009,0.8317105140518868
59.91885482342884,58.14282407367519,40.77899037829597,33.91121261250665,59.22962182829834,37.633372370730505,11.732346196740448,137.86556449317777,1.3428957337951568,343.387427928037,1,159.92746703002317,129.68740905691234,30.240057973110822,289.6148760869355,118.06167889710403,74.69020299080262,96.86299419902885,1.2063975751344387,1.223740436696371
39.604093309737166,74.58228278906931,21.001636395428818,45.619479170346175,59.90137522099841,45.73219450312465,9.190296521845061,184.39178015901516,1.0421100310226654,237.2986752929279,0,120.5071049261644,165.93395646254012,45.42685153637572,286.4410613887045,114.18637609880648,66.621115565775,105.63356972412306,1.070829537023131,0.7218849147279758
37.78537817915574,30.499300909034368,32.67402648374486,46.284794827353565,57.6588502050582,48.49098281350187,10.542175271265354,138.9985423814531,1.2714870187995135,283.59228671586686,1,128.1182548679588,125.27507854988981,2.843176318068984,253.39333341784862,68.2846790881901,78.95882131109843,106.14983301856007,0.6372821792112555,1.0145965168997362
43.87176238971311,43.058218217759446,19.07854726634541,38.471397564783075,50.72471411779736,53.730660663321,7.783982712334248,154.2904203874121,1.287959559039337,246.36641805632058,0,113.67502377385588,135.26027644586352,21.58525267200764,248.9353002197194,86.92998060747256,57.549944831128485,104.45537478111837,0.8243295402240346,0.8342491791363655
59.58322542677864,52.769850973687035,43.60665501882212,32.21935986861883,58.755969643042086,58.233409224899376,8.312070065845843,136.01564085505765,1.001833139967304,227.40207364788574,0,161.94585008864283,143.22262006720524,18.723230021437587,305.16847015584807,112.35307640046568,75.82601488744095,116.98937886794147,0.9522304251318743,1.1228880047608265
48.29293783274094,53.6052514825365,30.96311447124925,35.189834730655285,31.487095973015656,37.28730583322519,10.520009502101718,171.3308173933444,0.9841620393675208,199.94111720497642,0,110.74314827700584,126.08239204641697,15.339243769411127,236.8255403234228,101.89818931527745,66.15294920190453,68.77440180624085,1.4603950256462586,0.8714279491729806
47.594405334988025,33.24077901176168,47.32313787937113,30.352951350812567,52.702378608530715,39.143293740262884,10.101976674510835,150.04720789093804,1.3634955469385854,342.0060642091263,1,147.61992182288986,102.73702410283713,44.88289772005274,250.356945925727,80.83518434674971,77.67608923018369,91.8456723487936,0.8706403034389794,1.423020595583603
54.308574435596974,45.93050199809964,29.694928400551532,31.71362648121608,52.29236949310753,44.24972999603199,8.407950939850132,159.14833111801704,1.1929485037644723,251.2501426641807,0,136.29587232925604,121.89385847534771,14.402013853908329,258.18973080460376,100.23907643369662,61.408554881767614,96.54209948913952,1.0276493632870531,1.1090535688290457
51.884903783636744,44.828392856570986,32.969092573589734,27.318540679447928,56.433615302058286,55.69283706395183,8.146192803199485,141.19485348656346,1.1340970693238477,245.02094776615226,0,141.28761165928478,127.83977059997073,13.447841059314044,269.1273822592555,96.71329664020773,60.28763325303766,112.12645236601011,0.8549131933113296,1.096614896171795
97.14416673784248,55.977446492049886,89.16019513367829,26.32375573383479,81.14185760267722,43.75259889079402,10.599289520949029,135.71575648927953,1.6038903439119432,374.34026485211587,2,267.44621947419796,126.0538011166787,141.39241835751926,393.50002059087666,153.12161322989238,115.48395086751307,124.89445649347124,1.2162697031686467,2.104984007747955
77.91299968564157,66.61821592639433,22.8274217950335,24.108555473172032,40.48358910823053,58.33998185876925,6.973075830797274,165.20482590239672,1.2399243056138298,222.48915913777628,0,141.2240105889056,149.0667532583356,7.8427426694300095,290.29076384724124,144.5312156120359,46.935977268205534,98.82357096699978,1.4478666131851345,0.9410746052844398
86.94640196117439,41.83549585373562,64.91122056161075,42.62976052579049,78.05086095600983,29.09309154808511,13.362384895413143,139.22028028505338,1.6247025077628103,310.60897695708974,2,229.90848347879495,113.55834792761122,116.35013555118373,343.4668314064062,128.78189781491,107.54098108740124,107.14395250409494,1.1908377198441455,2.0069116536498313
46.87405946185466,50.71564959032069,36.79481587388091,32.402823945613086,52.124817644338044,43.4967162623629,9.506030756089348,152.15390238437496,1.1516000159457556,221.35870498921233,0,135.79369298007362,126.61518979829668,9.178503181776932,262.4088827783703,97.58970905217535,69.19763981949399,95.62153390670095,1.0100202833294831,1.0640872234308747
75.42396624100266,50.504052638963486,75.61504265068795,28.478446629846335,80.94009463756795,46.181531331274485,9.47006239307105,152.6159546706946,1.3039779528699713,349.19423849536946,2,231.97910352925857,125.1640306000843,106.81507292917426,357.14313412934285,125.92801887996615,104.09348928053429,127.12162596884244,0.9828787133140993,1.8387103077309546
47.24112538908968,50.35443220252583,38.78629667916631,32.94794845871254,49.170953244232464,42.576245418948886,8.939735837984452,165.06102475353882,1.0285984999968725,189.6552602361454,0,135.19837531248845,125.87862608018726,9.319749232301191,261.0770013926757,97.59555759161552,71.73424513787884,91.74719866318135,1.0522749904936899,1.0655725041272366
61.253469140552056,55.59169997824267,35.313991523804674,27.978705067510056,51.88495974561567,32.97328492228008,9.126188547044748,146.11983660473112,0.9173492933590275,163.7190315386075,0,148.4524204099724,116.5436899680328,31.90873044193961,264.9961103780052,116.84516911879473,63.29269659131473,84.85824466789575,1.360907966040513,1.262955250514473
76.97750519025224,47.19971278711722,30.205470516047868,29.018140122481437,41.54092719333172,41.40714695693583,7.33693145549109,166.65831297349584,1.1016752014259492,247.7185327690887,0,148.72390289963184,117.6249998665345,31.098903033097343,266.34890276616636,124.17721797736947,59.22361063852931,82.94807415026756,1.4792146125364531,1.2537315327035765
72.30054504015905,36.32268204288164,77.91215084542993,27.008072919726317,70.3123646655577,43.24686907162247,14.02524598278095,140.7995504713397,1.3302333719013157,281.0967707027659,2,220.52506055114668,106.57762403423042,113.94743651691626,327.1026845853771,108.62322708304069,104.92022376515625,113.55923373718016,0.9481839528731681,2.0499157006942
73.0813692654499,55.65676150262387,54.720455670038994,20.459530365014366,77.6539887388963,38.86986086414377,11.966428138727965,152.5625741496904,1.3273798342581042,308.4116316594486,2,205.45581367438518,114.986152731782,90.46966094260318,320.4419664061672,128.73813076807377,75.17998603505336,116.52384960304008,1.095421322590369,1.7713822627559843
71.4839025419555,31.372922291007,25.619555707574765,36.129937279860336,55.467127137757636,57.35431775756801,7.238427354402559,154.67997029853237,0.8421635065956679,231.9504271333263,0,152.5705853872879,124.85717732843536,27.71340805885255,277.42776271572325,102.8568248329625,61.749492987435104,112.82144489532564,0.9036682404405725,1.2122517652619966
65.87366540989072,46.00373358118969,59.85252835379602,38.41779458407771,71.88557400073368,39.87587445934373,10.592324743556041,146.1634365070435,1.1118803673125521,244.4098290248384,1,197.61176776442042,124.29740262461112,73.3143651398093,321.90917038903154,111.87739899108041,98.27032293787373,111.76144846007742,0.9921600025445754,1.5771417732932733
87.6671174001901,36.80795968956143,49.54775234836117,18.13299100307072,54.560431260521355,60.332157164243405,8.242203742288046,126.39216811822772,1.4101419752156188,260.5084735793882,1,191.77530100907262,115.27310785687555,76.50219315219707,307.0484088659482,124.47507708975152,67.68074335143189,114.89258842476477,1.0740555438586854,1.649352154972371
88.45822061699167,25.780377736366177,75.2445138660297,26.257308618435662,86.07256998466038,50.482194974888486,13.215618423582463,132.74349119811626,1.5619772700664365,385.66364736257344,2,249.77530446768174,102.51988132969032,147.25542313799141,352.295185797372,114.23859835335784,101.50182248446536,136.55476495954886,0.8304953913225204,2.412824486073326
74.64677881004238,63.302852526642546,75.3333580938408,14.150371658525469,73.33430735580087,26.29302651248836,11.811666234039858,132.50825638995764,1.3683479268534038,355.60754122753286,2,223.31444425968408,103.74625069765636,119.56819356202772,327.06069495734044,137.94963133668492,89.48372975236627,99.62733386828924,1.370896217097898,2.13195644495446
75.6440153210222,44.17467391828197,41.377849270166934,23.370567868420324,54.04715078671781,43.04038046628543,8.867981669583965,148.24219471006663,1.3740144805408525,355.93034193708206,1,171.06901537790694,110.58562225298772,60.48339312491922,281.6546376308946,119.81868923930416,64.74841713858726,97.08753125300323,1.2215486281355008,1.5330739921856424
45.05759641710622,44.854468405566706,38.32903804423198,48.591095707062465,56.21254937820519,48.34789743707353,13.160515558312456,156.64897336690873,1.3723014809873255,293.2989543080089,1,139.59918383954337,141.7934615497027,2.1942777101593265,281.39264538924607,89.91206482267293,86.92013375129444,104.56044681527871,0.8517590398230406,0.9776300842104911
77.23555353630523,49.85260497176672,66.96462630312732,41.22703287039192,102.62242248914046,38.91175145080367,12.470155503477857,142.390426921241,1.3615097303313626,307.72159265990155,2,246.82260232857303,129.9913892929623,116.83121303561072,376.81399162153537,127.08815850807196,108.19165917351924,141.53417393994414,0.8916328975366969,1.8842658564110206
51.49967500248068,49.10036577241543,42.219156127563075,29.71596256441867,45.8291185317204,44.16866474278506,9.923894761423464,182.8225990097654,1.319946770437679,221.19968433436514,0,139.54794966176416,122.98499307961916,16.562956582145006,262.5329427413833,100.60004077489612,71.93511869198174,89.99778327450545,1.1055218836641805,1.1255229055999623
71.27488034284988,48.00689610866102,29.30407752603687,32.543600117970385,45.903097992064346,44.475261439369504,8.74268731090408,171.95966605240332,1.1375221574053036,273.5147021723998,0,146.4820558609511,125.0257576660009,21.456298194950207,271.507813526952,119.2817764515109,61.847677644007256,90.37835943143385,1.305361326179362,1.1623183908893007
66.811868781719,81.6253628013776,47.15767097629105,29.79697887155921,59.201849387819486,39.508735190104225,9.091966125034999,168.7765193086891,1.119214832653848,220.4986983115396,0,173.17138914582955,150.93107686304106,22.240312282788494,324.1024660088706,148.4372315830966,76.95464984785026,98.71058457792371,1.488680787615813,1.1398022887834571
81.47324799641176,43.05642187911949,63.89889319171855,27.858554099279637,69.42292736650988,10.81154523500187,12.720756705495004,142.25905798503766,1.320903605874296,301.28263771391687,2,214.79506855464018,81.726521213401,133.0685473412392,296.52158976804117,124.52966987553125,91.75744729099819,80.23447260151175,1.5329658196514688,2.5964474923411283
93.61225640625041,30.119129674851894,85.06590341403516,30.34615763183435,43.80404565366472,32.34126937440034,13.216642738708178,138.88997078495333,1.5456958296331371,280.70707010704217,2,222.4822054739503,92.80655668108659,129.6756487928637,315.2887621550369,123.7313860811023,115.4120610458695,76.14531502806506,1.60387427332547,2.371712738911431
71.39298494504649,29.823459191071194,64.62726092442885,11.56004273657879,62.36134134758113,35.63183276038216,11.555470209870077,156.10648555355436,1.4713977657724566,353.242849438873,2,198.38158721705645,77.01533468803214,121.36625252902431,275.39692190508856,101.21644413611769,76.18730366100765,97.99317410796328,1.0224588215115689,2.5428537608707966
62.278642083228505,51.21050756716548,43.46998417586035,59.16716036467777,70.43261882293818,38.15328590726528,11.531535203128488,146.85012104272366,1.2450394329055015,309.6803588223955,1,176.18124508202703,148.53095383910852,27.650291242918513,324.71219892113555,113.48914965039398,102.63714454053812,108.58590473020345,1.0356181292639794,1.1782259161644455
96.71815193451953,45.303024712420566,59.58929707689569,22.228031448755164,24.613575359634197,22.941856929324125,13.629360515676908,155.6780131667252,1.3012124994595646,214.6188988152777,1,180.92102437104938,90.47291309049984,90.44811128054954,271.3939374615492,142.0211766469401,81.81732852565085,47.55543228895832,2.924928683607585,1.9778644656484587
73.50446591021313,25.709663806831138,81.62582609121992,24.976995615543093,50.69542955551424,21.307509463587508,13.238974979820783,150.84518323999345,1.3275830677083758,280.71320933917593,2,205.8257215569473,71.99416888596174,133.83155267098556,277.819890442909,99.21412971704427,106.60282170676301,72.00293901910175,1.3590429515595828,2.8197556695043313
91.26020986139626,5.233864735999887,70.85705140875142,25.21362658222939,91.89592694674045,48.34747397470454,12.194197346895766,144.7840824442999,1.5004565353978743,377.8654051051391,2,254.01318821688812,78.79496529293382,175.2182229239543,332.808153509822,96.49407459739615,96.07067799098081,140.243400921445,0.6831758083413967,3.1833235002281786
68.94552772726855,51.56786901042011,46.14552561070594,57.32571623830754,29.73000276089943,56.77887259575755,11.939761167314003,137.5695194160158,1.6239711830326635,251.11896466130457,1,144.82105609887392,165.6724578444852,20.85140174561127,310.4935139433591,120.51339673768867,103.47124184901348,86.50887535665697,1.3771562741095265,0.8688961450007544
83.37472112083827,56.83925149436395,33.27811048949623,36.45087098103266,76.9921041602919,47.26157946310224,11.387833591709652,146.71334699588076,1.286195418647677,220.9109540505936,1,193.6449357706264,140.55170193849884,53.09323383212757,334.19663770912524,140.21397261520224,69.72898147052888,124.25368362339414,1.1194399123365495,1.3680155951410669
52.92313810859356,60.187155407609865,43.17166082264344,37.78754101222402,40.709627519073344,56.851630314393404,7.600525732823602,158.65858802519531,0.9813989540116109,281.87716017200086,0,136.80442645031033,154.82632673422728,18.02190028391695,291.63075318453764,113.11029351620343,80.95920183486746,97.56125783346675,1.147614143757371,0.8779288411491587
87.6818921356498,54.89439055823802,57.13641908628216,40.06807522557624,57.204696445983586,45.406489679869196,14.092811710319292,139.40825444333936,1.1939608498248326,304.47029372112735,1,202.02300766791555,140.36895546368345,61.6540522042321,342.391963131599,142.57628269388783,97.2044943118584,102.61118612585278,1.3760703648417416,1.4290478910683728
53.324924462137915,67.84732671975024,35.70305961712415,32.31983459398436,58.78142680497613,47.36717121026393,6.360304132864382,146.7951235571324,1.4294498351783784,283.065859563136,0,147.8094108842382,147.53433252399853,0.2750783602396609,295.3437434082367,121.17225118188816,68.02289421110851,106.14859801524005,1.130880416789527,0.9951195011453449
52.05534260796556,52.19176169071622,43.87738855315344,33.542406647528054,37.46796218409029,34.68893946705737,8.386151822380508,159.59058608287842,1.3533233288454016,299.3885015075193,0,133.40069334520928,120.42310780530164,12.977585539907636,253.82380115051092,104.24710429868178,77.41979520068149,72.15690165114765,1.4249797619340048,1.0986433781542913
52.13281480996367,67.35348977918028,57.47673613777869,41.74770927894513,46.87107100125092,28.8663176379506,11.17467177998876,159.21450858814237,0.9209432218633584,205.5364488869796,0,156.48062194899327,137.96751669607602,18.513105252917256,294.4481386450693,119.48630458914394,99.22444541672382,75.73738863920153,1.5570806709482423,1.126023013645834
78.2070665814259,21.39968948088792,40.55866075892978,30.525063150864785,46.017658910713145,47.962104086944585,13.586001730514779,200.4338103389474,1.540368350172599,294.8921033449512,1,164.78338625106883,99.88685671869729,64.89652953237155,264.67024296976615,99.60675606231382,71.08372390979457,93.97976299765773,1.0487155675969648,1.6333484024637042
40.14550316391908,72.02851177154807,44.40474586609464,40.07514330213542,60.84538623429819,45.38033395056404,9.290076492357384,187.23216361275854,1.1142407678738218,277.78000840040664,1,145.39563526431192,157.48398902424753,12.088353759935615,302.87962428855946,112.17401493546714,84.47988916823007,106.22572018486223,1.0461483937069747,0.9174152932386556
82.16183947664956,51.86626202219996,38.38745850007304,42.17939686368895,93.06893464490261,17.37910662520214,9.901331219401317,129.11015992317985,1.6144483493504964,285.8435648741927,2,213.61823262162522,111.42476551109105,102.19346711053417,325.04299813271626,134.02810149884954,80.56685536376199,110.44804127010475,1.2026061649124895,1.9000994278307044
59.718255088089336,12.109493703892486,90.6882808680494,32.21768635662801,90.79647427710549,33.30375594910224,15.78767091009881,147.6227557170182,1.4562245286587974,338.280738053372,2,241.2030102332442,77.63093600962273,163.57207422362148,318.83394624286694,71.82774879198182,122.90596722467741,124.10023022620773,0.5741616035566204,3.0675332442147982
85.62871126488945,33.88631805902134,88.86817690518858,22.824991803493106,59.74690877157846,1.431700946811283,17.180298930326046,125.14749797537351,1.651148740799092,301.593648697977,2,234.24379694165648,58.14301080932573,176.10078613233077,292.3868077509822,119.5150293239108,111.69316870868168,61.178609718389744,1.9221245033493153,3.9606336190230054
37.90302176543852,39.29415521057065,42.052306983187464,32.523907145704584,35.49309306584745,45.64791350123381,10.236279408714937,177.3346066972009,1.063477839555065,255.843220168842,0,115.44842181447343,117.46597585750905,2.0175540430356165,232.9143976719825,77.19717697600916,74.57621412889205,81.14100656708126,0.9398128925163015,0.9745280953354478
74.15366386684279,20.445252581622817,46.015087604970425,44.20670556379501,63.51957969893418,59.1844264361679,8.964926713293186,143.01255112874344,1.2948994754107737,232.58211979952708,1,183.6883311707474,123.83638458158573,59.85194658916167,307.5247157523331,94.59891644846562,90.22179316876543,122.70400613510208,0.7647199100823814,1.4714326419049688
61.18344908471505,38.50504451555561,45.642175830956006,11.118599153012777,45.08435140172684,49.75426261306518,11.40116596292846,150.93062183103174,0.8898301097130319,197.7594920003902,1,151.9099763173979,99.37790628163357,52.532070035764335,251.2878825990315,99.68849360027066,56.76077498396879,94.83861401479203,1.0401704430417205,1.5133806028109325
52.65644613535289,60.510413530894965,46.7400758083364,23.372455336237415,52.304056988314834,50.07346836155021,9.512128057021092,156.99806254662013,1.1239411106551145,224.95316335637511,1,151.70057893200413,133.95633722868257,17.744241703321563,285.6569161606867,113.16685966624786,70.11253114457381,102.37752534986504,1.094694995679693,1.124071548229325
72.16451586514827,56.07127179467459,33.88171480390878,29.75520215967662,57.39909216294616,34.75896551807256,11.583188212346318,165.99339617605415,1.159010414313162,251.35436755179137,1,163.44532283200323,120.58543947242376,42.85988335957947,284.03076230442696,128.23578765982285,63.6369169635854,92.15805768101872,1.3765399456793455,1.344283686773806
83.53770434257352,43.54466468289621,79.69848564728821,53.336271226635574,89.0951521387764,26.65772929857716,14.013909482758406,117.55849735594325,1.1419121864785056,347.6914684652496,2,252.3313421286381,123.53866520810894,128.79267692052917,375.87000733674705,127.08236902546973,133.03475687392378,115.75288143735355,1.0884730848690762,2.026128525683029
41.47879037308233,38.11821988602954,8.904375081183662,32.49464329152895,68.22609225262767,26.924103508185425,7.853498341250591,162.56042106507834,1.1321021584551256,257.5698992011503,0,118.60925770689366,97.53696668574392,21.072291021149738,216.14622439263758,79.59701025911187,41.39901837271262,95.15019576081309,0.8278403348977098,1.2037031552347728
45.29807676528175,48.393557806101,46.80050748022362,34.1439951706931,30.412416074693063,50.99089759263809,7.292872279421293,157.9356996063687,0.9775080455268521,262.861839798822,0,122.51100032019843,133.5284505694322,11.017450249233775,256.03945088963064,93.69163457138275,80.94450265091672,81.40331366733116,1.1369886768100546,0.9106698233840775
42.06706266484832,47.79491721113554,38.77735047521539,38.54485896348269,66.85730616722574,45.86761075462647,8.361751283767786,162.19344476023957,1.0967956441337785,276.86380671024494,0,147.70171930728947,132.2073869292447,15.49433237804476,279.90910623653417,89.86197987598386,77.32220943869808,112.72491692185221,0.7901696682507482,1.1088102748066342
65.79519850519901,60.020778650664205,25.504195686409744,26.637772935412176,64.74078687745023,21.44296509872642,7.983047744487766,160.8363185627386,1.0741952956826497,241.883897885162,0,156.04018106905897,108.1015166848028,47.93866438425617,264.14169775386176,125.81597715586321,52.14196862182192,86.18375197617665,1.4431126706985837,1.4302292562977215
66.09560419495322,44.675379870645976,30.919273024545312,19.00087133866819,55.73412702410445,49.32850402519974,9.291157977789995,164.60812915511627,1.1273202306516765,236.18429736516057,0,152.749004243603,113.00475523451391,39.74424900908909,265.7537594781169,110.77098406559921,49.9201443632135,105.0626310493042,1.0443921951559574,1.339847657489287
57.82779915940583,55.755414672371366,40.22504911658358,18.38677275312396,35.90759984190429,49.75663799175655,12.312905081039595,136.2990751594646,1.4570785735525051,231.7518780185253,1,133.9604481178937,123.89882541725187,10.06162270064182,257.8592735351456,113.58321383177719,58.61182186970754,85.66423783366085,1.310612274116843,1.0725517047127504
53.83944265755529,73.3884126961374,40.33277276585985,47.858841458330936,40.47309851490466,66.16012056830995,9.803546913296259,158.2373618250156,1.078657146133228,273.30765564280574,0,134.64531393831982,187.4073747227783,52.76206078445847,322.0526886610981,127.22785535369269,88.19161422419079,106.63321908321461,1.1820500811680532,0.7146499129157565
60.870162078692694,37.500286496949435,45.0475461734529,65.23199349492342,60.98001641316546,43.704907784447535,11.17836334194168,159.13237653914797,1.533720371249085,330.64577810539305,1,166.89772466531105,146.43718777632037,20.460536888990674,313.33491244163145,98.37044857564213,110.27953966837632,104.68492419761299,0.9307897916613536,1.131992051547501
90.88277835131706,66.64044718910053,36.32462979317938,0.0,52.61567226218779,50.143476393015234,7.4542005717223585,140.74203326010388,1.1501837715806664,225.65522458380948,1,179.82308040668423,116.78392358211576,63.039156824568465,296.6070039888,157.52322554041757,36.32462979317938,102.75914865520303,1.5181622785271236,1.5267200729759731
89.04090967549801,2.984578572774936,67.02719729046522,17.692832683855926,87.23188110422511,22.760131383853164,15.398807285750635,145.64915066003144,1.1684970788685165,283.0700653302569,2,243.29998807018836,43.437542640484025,199.86244542970434,286.7375307106724,92.02548824827295,84.72002997432115,109.99201248807827,0.8291181156676249,5.475099963077938
67.52676154898741,49.512132813890595,38.78201652206519,58.13396927560559,54.92169449338346,39.52830407423825,12.663118762026102,155.13032526685356,1.3326524998698654,220.7189148408131,1,161.23047256443607,147.17440616373443,14.056066400701638,308.4048787281705,117.03889436287801,96.91598579767077,94.44999856762172,1.2261801583994953,1.08811283094514
69.87114980526643,48.9459754423218,42.5901931855002,15.194129797459901,36.71028017356595,35.91245530495593,7.1382054287115455,134.5658782295415,1.200292334399932,277.9036004429053,1,149.17162316433257,100.05256054473763,49.11906261959494,249.2241837090702,118.81712524758822,57.7843229829601,72.62273547852188,1.6138645823918212,1.4761785585659835
99.20802591366731,12.361400403792079,74.74420642883904,34.62748695968956,83.23095865549502,31.92485984482739,15.02654866905539,142.72029568119842,1.2321917011107972,367.6407357546619,2,257.18319099800135,78.91374720830903,178.26944378969233,336.09693820631037,111.56942631745939,109.3716933885286,115.15581850032241,0.9605151748566922,3.218259686003821
93.31729081413833,63.81565054551196,12.018053635496916,25.27997652456081,49.068476351397834,45.315890061525785,8.704186951113766,172.7804733325175,0.9774356812039653,289.148206120241,0,154.40382080103308,134.41151713159854,19.992303669434534,288.8153379326316,157.1329413596503,37.29803016005772,94.38436641292361,1.647365781929232,1.1402561914358955
48.66163262190106,52.34182423288705,28.820021936633545,19.990019522187147,61.52723865707779,28.19712047949573,10.19298574670178,168.55577129574488,1.2089057481148957,265.91084933668463,1,139.0088932156124,100.52896423456994,38.47992898104246,239.53785745018234,101.00345685478811,48.81004145882069,89.72435913657353,1.1133003067317429,1.3691550412594558
80.98002813881301,45.015264341801725,42.885565385237676,38.6000000505221,40.95361479959054,47.48545105118987,9.991621630135358,167.34768633974778,0.9436125269699261,258.8336379190592,0,164.81920832364125,131.1007154435137,33.71849288012754,295.91992376715496,125.99529248061474,81.48556543575978,88.43906585078041,1.408727733033622,1.2476783927345039
53.8472812033042,47.42106725001602,38.45781864805307,50.00531157574581,50.78909818069134,61.00907991888916,8.615099289089436,159.1494653231209,1.038359738513921,218.67742192528476,0,143.0941980320486,158.435458744651,15.341260712602377,301.5296567766996,101.26834845332021,88.46313022379888,111.7981780995805,0.8977835472122474,0.8975054806423316
