timestamp,latitude,longitude,speed_kmh,pace_min_per_km,distance_m,duration_sec,cadence_spm,stride_length_m,calories,left_S1,right_S1,left_S2,right_S2,left_S3,right_S3,left_S4,right_S4,left_S5,right_S5,left_S6,right_S6,avg_forefoot_pressure,avg_midfoot_pressure,avg_heel_pressure,left_total_pressure,right_total_pressure,left_right_imbalance,pressure_variability,high_pressure_zone,previous_avg_forefoot_pressure,delta_avg_forefoot_pressure,previous_avg_midfoot_pressure,delta_avg_midfoot_pressure,previous_avg_heel_pressure,delta_avg_heel_pressure,previous_left_right_imbalance,delta_left_right_imbalance,previous_pressure_variability,delta_pressure_variability,injury_location,injury_risk
2026-01-01 06:10:00,13.767312728730815,100.48861283644193,9.279307362807012,6.6958553821201265,1669.6561411067364,660,167.5669844408097,0.9259446898160697,70.95839551210057,470.45584976811097,477.30728000808733,682.0971551900936,695.190350905861,464.5764097268631,466.24931206574513,697.091354456127,706.7640981487768,479.2972433578876,459.76666364818584,701.3694740160774,684.8609394888658,581.2626589680383,583.670293599378,581.3235801277542,3494.88748651516,3490.138644265522,0.0006798603413538439,117.76362366450164,outer midfoot,553.413949250211,27.848709717827205,565.307116335907,18.363177263470902,590.2670920504344,-8.943511922680159,0.016603266432976972,0.0005312793770868296,108.26918250200629,14.630590789857749,metatarsalgia_risk,high
2026-01-01 06:11:00,13.767888033620508,100.48791130302854,8.823775666207371,7.133164437331748,1768.8162852641412,720,165.53221179187162,0.8996708990907047,81.3186846476502,463.2832311215176,465.47503114190675,667.6325475969986,686.6786108571151,461.47551233628894,470.7161508132567,697.3857407983478,716.5541391388258,473.1069860336328,449.835968245509,697.8455809476972,675.6760247477107,570.7673551793846,586.5328857716797,574.1161399936375,3460.729598834483,3464.935924944324,0.0006073533432128496,118.90716669518336,outer midfoot,591.2159139891919,-20.448558809807423,567.6376993262984,18.89518644538134,602.0181326000636,-27.90199260642612,0.009378573575882903,0.00912031915598211,118.87081959841613,5.012427729949749,metatarsalgia_risk,high
2026-01-01 06:12:00,13.768671016160104,100.4867104159169,8.76301451894795,7.172139452082827,1925.0246346028534,780,165.1845102984764,0.8956240874082345,91.60763209483095,460.95875875234617,466.93425652737477,643.238882867917,656.7413301248796,463.8145135342714,472.94023011603275,675.3189834777434,689.8203501243308,477.3060188190584,455.68708282669934,675.3512205560052,655.5077206777332,556.9683070681294,575.4735193130946,565.963010719874,3395.9883780073415,3397.6309703970505,0.0002417845783624708,105.0698021436991,outer midfoot,599.2467903261982,-42.27848325806883,571.2598243958504,4.213694917244197,590.3396296835502,-24.37661896367615,0.006776882184716359,0.012206309740521056,125.75353753185681,-14.331666546182447,plantar_fasciitis_risk,high
2026-01-01 06:13:00,13.769967144542766,100.48517985701251,8.972997231652432,7.085556253285493,2144.331070022554,840,166.80954527955237,0.904889057102805,102.14312724442179,464.0333391804743,471.2845770712559,623.8473405161097,637.72633855152,467.9251010175241,472.2666052673515,659.7793018166903,666.6959049791006,478.52276899123507,460.5389853063938,649.3211945975555,635.0446178496511,549.22289882984,566.6667282701667,555.8568916862089,3343.429046119589,3343.5570290252726,1.913910156911254e-05,92.8160106293261,outer midfoot,594.9177623982204,-45.694863568380356,577.3120880586102,-10.645359788443557,593.2298714667454,-37.372979780536525,0.007640321037012022,0.011272850666682642,122.97294446088749,-20.12440730746968,plantar_fasciitis_risk,high
2026-01-01 06:14:00,13.770855295165275,100.48411336593495,8.847417830140738,7.1654565191351995,2296.0528864247863,900,166.4258262706384,0.8945893154003655,112.53117543271769,464.74587920413825,467.6849582719075,608.9486603710177,613.0587629767874,463.9810495816044,473.3960963745575,641.2409577209447,641.9946020168045,482.19003288555575,455.6404589044535,633.6544277914606,618.3642245419586,538.6095652059627,555.1531764234778,547.4622860308571,3294.761007554722,3270.1391030864693,0.0037505375639063174,83.46022388065049,outer midfoot,590.7395023318452,-52.12993712588241,578.0656694996068,-22.912493076129067,585.4430214872875,-37.98073545643035,0.013317549161026709,0.002013700820932135,121.85380276276564,-26.627927435027885,plantar_fasciitis_risk,medium
2026-01-01 06:15:00,13.771732358328961,100.48304966825239,8.71771652280705,7.248708848733149,2446.7446717696375,960,165.81935940599928,0.8849900005580642,122.76693699269622,467.13569282063935,472.864174997555,588.4616281763434,596.8105516597609,466.372611258966,474.30466474244474,617.7509190966499,620.4172896057,484.72051229860625,450.33669350843036,610.9271716359352,591.6571348655132,531.3180119135747,544.7113711759403,534.4103780771213,3235.36853528714,3206.3905093794046,0.004498464737163296,71.55036313258427,outer midfoot,587.1957895878866,-55.877777674311915,581.4818394374851,-36.77046826154492,589.4987859239577,-55.08840784683639,0.012187157523536189,0.004021812905856679,121.97409534520192,-36.42419517973157,ankle_risk,medium
2026-01-01 06:16:00,13.77270058496499,100.48162217563733,9.119982436772748,6.954027653018736,2634.782883249825,1020,167.4075455443853,0.9161061081426745,133.47501237112567,474.8525828047226,474.9442078834888,579.2222039577036,577.297373867192,471.39254093675675,483.08911057090415,603.0081431120062,606.5721590680118,484.28984568252747,458.59860643398736,574.461745344556,575.9948820872178,526.5790921282768,541.0154884219197,523.3362698870721,3187.2270618382727,3176.496339910802,0.0016862332395718865,59.42144776096508,outer midfoot,580.0053792776218,-53.42628714934517,577.986601180389,-36.97111275846919,590.2933048837104,-66.9570349966383,0.016347076580591775,-0.0026524020361821925,123.72550195108765,-48.1692569777517,ankle_risk,medium
2026-01-01 06:17:00,13.773379084956376,100.48062740405136,9.232346585077622,6.827280991529923,2766.06089120068,1080,166.84080235166206,0.925424733142728,144.31501824155148,468.0588355283418,478.5067160590913,557.4677047513277,553.1137539053389,472.9560503517682,491.9006962604499,586.1134357149969,574.7366557598369,481.76081664229184,460.6077197779981,557.6780386928142,555.5084681948955,514.286752561025,531.426709521763,513.8887608269999,3124.0348816815404,3114.3740099576107,0.001548611495613463,47.634662464498604,outer midfoot,580.6081899164266,-66.3214373554016,576.6525601078968,-45.22585058613379,583.9401737530541,-70.05141292605413,0.014472968604297792,-0.0005534643740322445,124.2160037381376,-57.6488435778997,ankle_risk,medium
2026-01-01 06:18:00,13.774070147506357,100.47983283877647,9.171828517010884,6.897178754939377,2881.2490498828183,1140,166.84470068840022,0.9243275437167974,155.08396783099118,465.17014964992666,480.1421189508601,537.372606455782,524.8945798198696,475.3950741906111,489.5119212680029,560.2949906720236,548.1306574929775,477.78215812066827,460.70356733221854,529.1486049097435,534.9664890510657,501.8948637191096,518.3331609059038,500.65020485342404,3045.163583998755,3038.3493339149945,0.0011201176319844352,35.44559469318472,outer midfoot,579.8274577588702,-77.93259403976049,578.7794494418023,-60.446288535898475,585.6569479601493,-85.00674310672525,0.01438484428643124,-0.0005970182278265644,124.36404932769948,-68.38454085993675,ankle_risk,medium
2026-01-01 06:19:00,13.7748413716915,100.4789280562951,9.180075149021947,6.88896011366853,3011.257194226763,1200,167.44953340590354,0.9229249172316768,165.8626000659628,464.1276233989767,480.8974752446867,514.0014481045098,512.1159642212363,476.6396909678489,491.5152126465159,536.7853455152737,538.0462969837893,473.3889992303581,464.02147140930236,515.8280012972443,510.5863808089913,492.78562774235235,510.74663652835693,490.956213186474,2980.771108514211,2997.182801314522,0.002745369577595337,26.52210649798242,outer midfoot,577.0806083969965,-84.29498065464412,577.6512374569313,-66.90460092857433,582.1110467577095,-91.15483357123549,0.01568047335513037,-0.003744662872601532,122.46002211654596,-73.3869046420064,ankle_risk,medium
2026-01-01 06:20:00,13.776008492569478,100.4774532275896,9.282329560178079,6.8449341241304325,3216.711067803082,1260,166.81383074627723,0.9364613688150445,176.76129261355322,469.7328934645352,483.2055987408836,495.1435706373021,486.96951296593943,474.27105779713213,479.85873459835705,511.87303063370274,506.12014636297124,471.20301805563,467.84607130474507,498.52055245548445,491.2061264989485,483.7628939521651,493.0307423480408,482.193942078702,2920.7441230437867,2915.206190471845,0.000948934153725811,14.577606975656488,outer midfoot,581.2626589680382,-97.49976501587298,583.6702935993779,-90.63955125133714,581.3235801277542,-99.12963804905223,0.017134545810063802,-0.008224575778444317,122.89977329186404,-81.58164483035,normal,low
2026-01-01 06:21:00,13.77700738634269,100.47633700414175,9.670869738683626,6.4465298757452105,3380.6279083780782,1320,168.57275718917168,0.9578141743653104,188.1161831360663,496.1736121042528,492.48994782585316,492.99513950496805,471.9838767502124,499.46000973256395,477.1013379788287,519.8221665456598,478.2545724462128,505.1654633696192,468.7141529361628,499.9912215727496,468.2109920567477,488.41064404632164,493.65952167581634,485.5204574838199,3013.6076128298137,2856.7548799940178,0.02671942883042385,16.267571332291016,outer midfoot,570.7673551793845,-82.35671113306284,586.5328857716797,-92.8733640958634,574.1161399936375,-88.59568250981772,0.018498892731865012,0.008940904991540152,123.88324732836588,-83.68801679883919,normal,low
2026-01-01 06:22:00,13.778297746369546,100.47517157440326,9.878786617092185,6.330300290488255,3571.489070784884,1380,169.14849938814447,0.9748487148144633,199.71519579608147,526.8355188725175,492.0899258228145,512.9255355932876,476.2565036056518,527.2135253969194,484.4787832863443,540.4674119137302,478.01182921002044,521.4566071029441,470.829671102917,519.3138140640708,467.0638204720438,502.02687097356784,507.5428874517536,494.6659781854939,3148.2124129434696,2868.7305334997923,0.04644914899997263,25.869076153899112,inner forefoot,556.9683070681293,-54.94143609456148,575.4735193130946,-67.93063186134094,565.9630107198741,-71.29703253438021,0.018983191925237414,0.025384784470619984,111.42187098567436,-61.10496881144369,normal,low
2026-01-01 06:23:00,13.779282284523449,100.47434198851799,9.411719847537102,6.581221070955863,3712.95104461207,1440,167.71838886967825,0.9381455894842551,210.76580979306968,556.3563610120102,483.8577596051214,537.6479447156095,474.1654534200176,547.9049560986807,485.0553673126589,561.5548182568967,474.89746757121384,532.4536191738868,466.8982579839284,549.1072111472776,468.93556598371225,513.0068796881897,517.3531523098625,504.34866357220125,3285.0249104043614,2853.809871876653,0.07024379280777476,38.58636646288111,inner forefoot,549.22289882984,-36.21601914165035,566.6667282701667,-49.313575960304206,555.8568916862089,-51.508228114007636,0.018913171703694664,0.04458026328004386,102.84853715341781,-42.142936754569725,normal,low
2026-01-01 06:24:00,13.780413170769958,100.47343693434271,9.45699226497155,6.5499956714241545,3872.2182639200437,1500,167.41101418861427,0.944543663371203,221.86957964444827,551.1889967516036,511.9767413543109,526.7130751637692,504.3072779067691,552.9500857050041,506.10008589109964,561.2524299484319,492.4937654735642,531.3580181051288,503.0971231346293,554.7666218569633,491.84104940279315,523.5465227941132,528.1990917545249,520.2657031248787,3278.229227530901,3009.816043163166,0.04268626780069412,25.74299332128493,inner forefoot,538.6095652059628,-15.063042411849665,555.1531764234777,-26.954084668952646,547.4622860308572,-27.196582905978516,0.015331249981958844,0.0710263672330162,95.22587532773775,-23.983744226302065,normal,low
2026-01-01 06:25:00,13.781845665321248,100.47230771965548,9.756488019025491,6.384874733667121,4072.8260082738852,1560,169.21347777175657,0.9630731929503951,233.32499744385342,573.2787938149258,512.5645310712863,547.6962678831367,506.77086208845105,569.3142710622355,505.2299895644563,579.2962764555881,497.5909441651485,555.652429530933,504.59188453261686,584.8724339729922,499.76201822532795,535.07761371445,537.8578703118571,536.2196915654675,3410.1104727198117,3026.5102296472874,0.059596527558545345,34.91437157815058,inner forefoot,531.3180119135747,3.7596018008753163,544.7113711759401,-6.853500864083003,534.4103780771213,1.8093134883461062,0.016208970429392868,0.08547826024895577,85.54990016547035,-5.537670910061365,normal,low
2026-01-01 06:26:00,13.782743905818524,100.47140440954986,9.465947110485951,6.569324749792959,4212.440734997483,1620,165.95147234678808,0.9535241376828131,244.43928147784527,569.5348233967021,535.9059245123038,549.078737046377,537.111555684421,565.6882517901233,525.0876462383909,569.0647092589041,514.0076376240719,552.1873390128345,529.0471258938044,582.2930278846445,524.9483387177845,547.9077601599511,543.4620612278725,547.118957877267,3387.8468883895857,3166.108228670776,0.0338328010732954,21.764082334475145,outer heel,526.5790921282767,21.328668031674283,541.0154884219198,2.4465728059526555,523.3362698870721,23.782687990194745,0.013694674544409582,0.10766709639960347,75.55624497333595,14.764832907554904,plantar_fasciitis_risk,medium
2026-01-01 06:27:00,13.783983959960482,100.47006582204686,9.876928699432135,6.308145824299699,4412.215674439369,1680,168.72575585042594,0.9781129043876771,256.0361126948052,597.4423638733517,540.8217200205333,571.5460688188589,534.4755120407664,592.2184968453495,525.6545164461062,594.4008390238071,522.5847661939858,583.6690291575549,538.3104916692789,606.8223504797286,519.09463980968,561.0714161883776,558.7146546273123,561.9741277790606,3546.099148198651,3180.9416461803507,0.054282040674321415,33.36794473763164,inner forefoot,514.286752561025,46.78466362735264,531.426709521763,27.28794510554917,513.8887608269999,48.085366952060554,0.013919504230265547,0.12660571537254642,66.5671601602379,32.75009527833876,metatarsalgia_risk,medium
2026-01-01 06:28:00,13.784965460776114,100.46904026924894,10.118738319204693,6.0831301927609385,4567.7054364169335,1740,168.29391215567495,1.0000849724595111,267.9168606466607,624.174385932976,541.8542068854169,601.8233323945718,538.4318371672148,614.7262551836209,525.8916065436849,621.6394773314591,521.9458843299374,612.2668816905596,535.2776081609775,638.2818438475191,515.227337395181,576.5709405950449,571.0508058471755,575.2634177735592,3712.9121763807066,3178.6284804824127,0.07752746773193794,47.76016187630234,inner forefoot,501.8948637191097,74.67607687593511,518.3331609059038,52.71764494127183,500.65020485342404,74.6132129201352,0.013787826058604676,0.15003818168856864,55.97950846776272,56.79960007121148,metatarsalgia_risk,medium
2026-01-01 06:29:00,13.786226934688896,100.46737427250297,10.707486811889634,5.752288609681,4795.838329541702,1800,168.50455377703145,1.0543257901468839,280.4888778287274,643.0498682961231,525.8787195737704,635.8350452631505,545.8108270418668,602.9241972292805,548.1142532198427,607.4375298440103,492.14531068154594,625.2188516074627,521.7172659557618,666.6825304977199,517.3642237017102,587.6436150437278,562.6553227436699,582.7457179406637,3781.148022737747,3151.030600174498,0.09089745905862612,58.78972980462504,outer heel,492.78562774235235,94.85798730137532,510.746636528357,51.90868621531291,490.956213186474,91.7895047541897,0.011935810482528838,0.16607561005635252,49.07311747453956,79.3987402442606,metatarsalgia_risk,medium
2026-01-01 06:30:00,13.787578433138826,100.46565882199575,10.906023699207084,5.684772361362697,5034.381684337595,1860,167.62334517634022,1.0805092193902688,293.29400378808975,621.6513020664228,519.5268515859077,647.3726544802323,569.1895929292738,601.0988472820324,542.6385645057627,593.741968683272,503.51174514497643,637.8601427944689,523.9196256943513,672.2979920632099,512.4284665074275,589.4351002654591,560.2477814040109,586.6265567648644,3774.0229073696373,3171.2148463676995,0.0867944456872708,58.37775169783746,outer forefoot,483.7628939521652,105.67220631329394,493.0307423480408,67.21703905597008,482.193942078702,104.43261468616242,0.008909970031619485,0.17371018757296205,41.31812846151404,95.86595587566131,metatarsalgia_risk,medium
2026-01-01 06:31:00,13.788752468844534,100.46406402906274,11.219177421040637,5.537436100988806,5250.49081188485,1920,169.10568525035583,1.1010069588800777,306.46681397071427,578.2212778419088,528.605174261284,637.8642963280643,546.84800884056,617.445711245514,547.6089918396143,580.3336412399683,494.4510987056407,608.7194108693516,561.7638607220139,643.5260487261114,518.5484804145124,572.8846893179542,559.9598607576843,583.1394501829973,3666.110386250918,3197.8256147836246,0.06822394197683558,47.73239127000457,outer forefoot,488.41064404632164,84.47404527163269,493.65952167581634,66.30033908186795,485.52045748381977,97.61899269917751,0.027439797723405164,0.13608470025145408,40.19523052952669,102.54444910098735,metatarsalgia_risk,medium
2026-01-01 06:32:00,13.789943170170806,100.46259532851178,11.313636376821602,5.497512020394519,5457.095133588483,1980,169.5854716920361,1.1069067173469542,319.75053156195304,540.7728212617509,539.8324188583728,583.2912137110865,549.096760403979,609.4509239977642,577.2393112178386,563.8140831052185,500.3588577471378,576.1434936008367,561.8085322880839,607.2772257888845,521.8505105089525,553.2483035587973,562.7157940169898,566.7699405466894,3480.7497614655417,3250.186391024364,0.03425427982345184,32.60844006464181,inner midfoot,502.02687097356784,51.22143258522942,507.54288745175364,55.17290656523613,494.6659781854939,72.10396236119556,0.0443679763958574,0.12060517907441823,50.31690217423067,98.80456628631731,plantar_fasciitis_risk,medium
2026-01-01 06:33:00,13.791455616000746,100.46106983415405,11.877373053983302,5.215384467679792,5692.513220275952,2040,170.5932373774012,1.155829597939882,333.69615117706996,479.5253252687212,532.0250592759909,547.4926628773052,548.9914170281493,575.0786668425849,599.3457237510571,544.6346891284671,484.49503777459665,579.1497676584964,549.9172875545961,579.0238776612516,526.2761280518033,527.0086161125416,550.8885293741764,558.5917652315369,3304.9049894368263,3241.0506534361934,0.00975477676359677,36.54664872595624,inner midfoot,513.0068796881897,14.001736424351975,517.3531523098625,33.535377064313934,504.34866357220125,54.24310165933554,0.06349343498373852,0.08522828257531379,60.705600398848084,90.45555882585847,plantar_fasciitis_risk,medium
2026-01-01 06:34:00,13.792968839340656,100.45954020874713,12.336518207206405,5.0116125306019175,5928.304631787777,2100,172.67787943231934,1.1864656324683425,348.1808684214246,472.05014425390647,515.0062135923292,579.4069389364075,526.5845412785399,586.2099055895272,589.4401180360244,557.4700054488355,466.7994082978941,562.6848243542703,519.9012599639467,562.9181710419414,502.6496360482396,523.2619595152958,549.9798593430703,537.0384728520995,3320.739989624888,3120.3811772169743,0.031106201423338767,42.56636658331994,inner midfoot,523.5465227941131,-0.2845632788173589,528.199091754525,21.780767588545245,520.2657031248787,16.77276972722086,0.08635761721497504,0.043799123669438195,71.24213110143569,77.11375934826432,normal,low
2026-01-01 06:35:00,13.794292158640676,100.45780266902135,12.5635725692778,4.9325021768482245,6166.754769820185,2160,171.19776707340696,1.2200260059875008,362.93217776076597,444.2566586266679,528.6036698462543,592.5102317950874,535.5241938157067,595.3391226706665,609.3302561851057,549.1429454601032,473.74507128516586,526.3262265878564,533.6993535600967,551.5226951250982,509.97686856185794,525.223688520929,556.8893489002603,530.3812859587273,3259.097880265479,3190.879413254187,0.010576543746879778,48.24384140407842,inner midfoot,535.07761371445,-9.853925193520809,537.8578703118571,19.03147858840316,536.2196915654674,-5.838405606740139,0.10168723067834864,0.012675147083484425,80.01222925540898,69.881846598121,normal,medium
2026-01-01 06:36:00,13.795385080901175,100.4563872417292,12.897523095964797,4.72834853831666,6362.027917658282,2220,173.61829404741312,1.2391539157203852,378.07558954517475,444.16354980644667,506.54686278227484,591.9961930019175,507.0313083059048,628.5504697493473,572.3274788224618,571.254730700035,451.96325335218,528.8261664584033,496.96950081686026,567.4527329740275,465.1197499159246,512.434478474136,556.023983156006,514.592037541304,3332.243842690177,2999.958153995606,0.052475535187994055,58.948886559888486,inner midfoot,547.907760159951,-35.47328168581498,543.4620612278725,12.561921928133529,547.1189578772669,-32.52692033596293,0.12136177094401304,-0.009555702556981752,90.32107788089085,60.56801385982102,normal,low
2026-01-01 06:37:00,13.796435502214281,100.4545361084612,13.087999925306807,4.659711369710488,6593.548995323836,2280,172.93293192232946,1.2613590332479743,393.44264652414165,422.37598276028154,498.809463085478,580.4829249742862,519.485791008329,604.0888227822599,570.292430543319,541.1287476835662,462.4610615539157,511.0524132733529,498.549118397047,536.5873391126407,453.99249502750155,505.2885404570937,544.4927656407652,500.04534145263557,3195.716230586387,3003.590359615591,0.03099150980441132,53.960997996034884,inner midfoot,561.0714161883776,-55.78287573128404,558.7146546273121,-14.221888986547015,561.9741277790605,-61.92878632642487,0.14052521960281197,-0.04802766717664625,99.31725543857667,47.07983042963471,normal,low
2026-01-01 06:38:00,13.797380718854086,100.45244613026757,13.648839047433063,4.418248403081855,6842.511944322443,2340,173.39109510608802,1.3153408182821011,409.4682034110344,389.47002705983766,530.8312248173266,580.0482082350031,529.1597812319317,612.9419013974596,576.0427109296145,512.4473655733962,474.8958532144945,520.4419703095047,545.134980970582,503.5643902956514,471.3659320167782,507.3773103360248,544.0819577787412,510.126818398129,3118.913862870852,3127.4304831807276,0.0013634567417435343,58.759523183953334,inner midfoot,576.5709405950448,-69.19363025902004,571.0508058471756,-26.968848068434454,575.2634177735592,-65.1365993754302,0.16382600774717332,-0.09263524510078272,112.7791085389742,34.9159629889176,normal,low
2026-01-01 06:39:00,13.798238988689484,100.45039529448425,13.726941475712039,4.394587126296677,7083.661908827041,2400,173.26768149946,1.3236770708400738,425.58546296238376,371.8273702829225,547.9118676161631,566.8187895274821,512.6072102019159,611.5281408406751,565.4081864175531,524.093007092734,499.54777233751685,506.05148635209133,537.7333622154737,477.59706349660263,453.51113865838636,499.7913094071209,550.1442766721198,493.7232626806385,3057.915857592507,3116.7195374470093,0.009523425448204278,61.958174898593086,inner midfoot,587.6436150437277,-87.85230563660673,562.6553227436699,-12.511046071550254,582.7457179406637,-89.02245526002514,0.17801142053888136,-0.11425063953436111,128.47185771880015,12.32459200071446,normal,low
